path,label
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\676.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\vibraphone\25.wav,vibraphone
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\710.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\839.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\2352.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1480.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\96.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\385.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1021.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2595.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2764.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3625.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Piano\231.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2026.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\141.wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2723.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1514.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\580.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\cowbell\47.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1557.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1353.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Shakers\487.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2367.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2998.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3365.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3215.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\3223.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\965.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2201.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2639.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1261.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2570.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1837.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2094.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2767.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Trombone\172.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Shakers\617.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\flute\771.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2441.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\1442.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2445.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1759.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\765.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\624.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\vibraphone\5.wav,vibraphone
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\845.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\69.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\325.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3530.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2192.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\951.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2098.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2514.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Shakers\817.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Banjo\175.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1750.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\837.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3289.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\224.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2146.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\537.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\215.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\802.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2078.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2513.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\1751.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1628.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\355.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\flute\459.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\633.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\flute\3271.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\555.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\cowbell\270.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3217.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\2041.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2600.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\1042.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\327.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\flute\143.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2827.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Horn\714.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2097.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\622.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\flute\47.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2949.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2618.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1529.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1634.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Accordion\667.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Violin\169.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2650.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\647.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\860.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2633.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3418.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1257.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Horn\133.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\flute\1605.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\210.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\155.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3628.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Horn\219.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\349.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\cowbell\621.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2769.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\1209.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Violin\311.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\90.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\419.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Hi_Hats\434.wav,Hi_Hats
C:\Users\ADMIN\Downloads\music_dataset\Trombone\313.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1239.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1067.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Horn\441.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\158.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1994.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\cowbell\615.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2213.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\142.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\42.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\2432.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Organ\395.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2136.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\670.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1949.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1418.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\77.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2387.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\867.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Trombone\754.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1050.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1121.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\3.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2378.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\238.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\146.wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Organ\1401.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3564.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Violin\382.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2062.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3116.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\942.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1222.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\3398.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\181.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1951.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2408.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1907.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2590.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\1303.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\flute\2936.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Shakers\143.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\663.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1953.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Dobro\468.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\Organ\790.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\115.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2220.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\209.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\15.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\823.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\95.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Violin\144.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3470.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1462.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\943.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2119.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1710.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2038.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\621.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\339.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Organ\136.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1005.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1718.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Accordion\118.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3307.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Dobro\253.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\583.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3362.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3509.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\47.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\1044.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\525.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\192.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\889.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1381.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\flute\2897.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Trombone\181.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\439.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1424.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\313.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2172.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1312.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Shakers\403.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2992.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\1100.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\3408.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Horn\912.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1957.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Accordion\206.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\267.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2615.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\527.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2832.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\flute\131.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\969.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2919.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\1979.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1093.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2900.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1778.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1508.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Banjo\3011.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1523.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3356.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\764.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\196.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Horn\1062.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1122.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\50.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2580.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\202.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1217.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Organ\409.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Dobro\305.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\Organ\1144.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1945.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Trombone\100.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1208.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2824.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1503.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\90.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1630.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\501.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\18.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2885.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3438.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\3653.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Shakers\685.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1131.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Violin\259.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\126.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\808.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Trombone\625.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Shakers\710.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Organ\853.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3163.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\934.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Cymbals\2.wav,Cymbals
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\439.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3483.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3556.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2393.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\228.wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2059.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Horn\28.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\379.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Organ\593.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1790.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2453.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\502.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\flute\1824.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2929.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\203.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3302.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Banjo\788.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1274.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\421.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1949.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1734.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1210.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Violin\64.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2655.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\820.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\495.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2265.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2572.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2318.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\144.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Accordion\494.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\238.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3069.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\820.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\flute\678.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1554.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1387.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3622.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3037.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\793.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3133.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1323.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\flute\1126.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1283.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\1337.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Trombone\901.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3553.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonica\86.wav,Harmonica
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3454.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1235.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\697.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1295.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2641.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3081.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1435.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1709.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\784.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Horn\581.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\84.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2063.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\980.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1759.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\97.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\147.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\533.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3357.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2987.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1133.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Shakers\809.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Horn\1244.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\flute\3443.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1683.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2788.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1920.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1774.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\887.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Organ\586.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Violin\499.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1412.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\179.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2430.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1315.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Shakers\115.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1855.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\582.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\337.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\56.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\256.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\899.wav,Electro_Guitar
